#{"t_start": 1720143818.8607912, "env_id": "OldModuleMagicTowerEnv_6x6"}
r,l,t
20.7,73,3057.429553
15.1,46,3057.954378
-10.5,133,3061.19147
-12.5,30,3061.513715
-7.3,70,3062.295986
17.9,36,3062.702547
38.3,41,3065.520913
25.5,23,3065.768453
20.9,62,3066.440207
43.2,105,3067.615518
9.5,75,3070.561154
8.0,34,3070.926696
27.5,21,3071.151941
34.7,41,3071.592166
28.5,67,3072.334759
11.0,22,3072.583296
-0.7,78,3075.065961
36.5,32,3075.416116
22.3,84,3076.327472
21.1,40,3076.771042
-4.1,132,3080.005859
10.6,73,3080.795965
-42.6,207,3085.39616
-23.6,17,3085.582186
17.9,65,3086.286505
-426.0,794,3097.648776
38.5,39,3098.115123
19.7,104,3102.983816
-71.7,87,3103.942771
-40.0,120,3107.366621
-149.7,270,3114.190643
-8.2,70,3114.948923
-6.3,80,3115.820726
23.8,49,3118.269741
7.6,38,3118.678962
4.0,38,3119.090016
23.3,83,3119.990689
4.2,94,3121.031842
36.5,41,3123.685555
23.5,34,3124.051808
-95.5,401,3131.666746
-39.9,88,3136.388592
14.2,26,3136.671137
-49.9,152,3138.322297
22.6,52,3142.038677
-36.8,194,3144.163159
3.0,93,3148.754046
-26.4,72,3149.54145
44.5,24,3149.808188
5.2,89,3150.804144
14.9,77,3153.72201
2.9,78,3154.589705
6.6,48,3155.118973
20.2,40,3155.568141
17.9,36,3157.801753
39.3,49,3158.334019
12.3,47,3158.845339
-23.5,128,3160.26481
-10.6,58,3163.318362
19.2,50,3163.866855
-7.7,103,3165.003672
-13.5,40,3165.450062
-2.3,67,3168.443468
4.7,69,3169.211687
15.1,37,3169.613562
34.7,68,3170.374192
22.7,33,3170.748491
-75.5,196,3174.620595
34.3,54,3175.239888
5.1,74,3179.124707
21.9,50,3179.673515
1.5,65,3180.386678
32.9,41,3180.836584
-34.7,81,3183.269704
-20.9,60,3183.917321
16.9,37,3184.3151
5.1,85,3185.268912
22.8,36,3185.675453
11.5,82,3188.610048
-30.2,173,3190.818291
7.7,93,3195.410976
38.1,43,3195.888257
-15.7,35,3196.283853
30.8,154,3200.194331
35.9,56,3200.799978
-6.1,69,3201.581314
6.5,51,3202.161473
19.7,45,3204.358849
9.5,57,3204.98761
26.3,53,3205.567913
