#{"t_start": 1718602578.9873486, "env_id": "ModuleMagicTowerEnv_6x6"}
r,l,t
-4.1,27,4634.589418
6.5,11,4634.71494
7.2,38,4635.153576
-93.5,1000,4650.355932
-5.7,63,4654.600156
-39.3,42,4655.064386
29.1,92,4656.154038
-111.5,1000,4670.458486
3.7,12,4670.600019
20.9,22,4670.871709
-129.8,1000,4685.575238
-66.3,1000,4700.616938
-219.5,1000,4715.676326
23.9,40,4716.12343
-90.8,1000,4730.747576
-33.1,25,4731.026911
-111.6,1000,4745.724278
-23.9,14,4745.881364
15.9,27,4746.179471
27.1,14,4746.339343
-170.5,1000,4760.703192
10.1,70,4761.506896
9.2,22,4761.757931
-159.9,1000,4776.832874
21.9,21,4777.076123
26.7,9,4777.180344
6.7,9,4777.282742
-95.3,1000,4792.766958
6.7,9,4792.880065
21.9,30,4796.777849
-80.7,1000,4812.44754
-116.9,1000,4828.689216
-101.6,1000,4844.566521
-102.5,1000,4860.297823
15.7,29,4860.634203
5.5,12,4860.773237
4.5,13,4860.925344
1.5,16,4861.108596
-29.7,18,4864.303663
-108.4,1000,4880.378552
2.3,17,4880.57782
-128.6,1000,4896.83051
37.2,133,4902.159394
-34.2,406,4909.762854
-91.7,1000,4925.699697
28.7,7,4925.784998
9.8,39,4930.081992
-28.4,43,4930.563717
3.3,143,4932.196741
-118.7,1000,4946.821176
-79.1,1000,4962.0423
-71.7,1000,4977.223645
20.4,14,4977.382681
-17.4,245,4982.829751
-184.7,1000,4997.830187
-96.2,1000,5012.958705
2.2,29,5013.281958
2.3,17,5013.469202
-106.8,1000,5028.068381
13.1,37,5028.478166
-4.1,27,5028.783659
20.7,15,5028.954246
-75.3,1000,5043.340685
-101.6,1000,5058.730431
-4.3,87,5059.726038
-67.1,175,5064.584933
-127.7,1000,5079.721945
-5.1,28,5080.032259
18.1,23,5080.291948
-82.5,1000,5094.900977
-95.3,1000,5109.766618
-107.0,1000,5124.716257
-25.3,108,5125.984542
24.7,94,5129.44957
