#{"t_start": 1718514029.4791105, "env_id": "BattleModuleMagicTowerEnv_6x6"}
r,l,t
-8.8,27,145.881147
12.4,18,145.925151
-0.9,10,145.949683
-3.6,18,145.997683
-4.3,19,146.044687
-2.1,14,146.082196
-1.4,13,146.113197
-13.2,7,146.129198
-3.9,13,146.161711
10.9,24,146.223711
3.8,35,147.176102
1.5,9,147.204101
-54.1,53,147.33462
-13.1,31,147.410506
4.1,5,147.425504
-12.4,25,147.48702
-5.3,19,147.548536
1.1,7,147.568534
-48.3,43,147.680069
-1.1,12,147.711065
2.1,6,147.726065
1.5,31,149.170656
-11.8,7,149.191656
2.1,6,149.208656
-15.8,33,149.289173
-14.2,8,149.312175
-2.1,13,149.345179
0.3,36,149.437694
-14.8,10,149.461206
1.1,7,149.482205
-9.3,47,149.597721
-7.7,27,149.668239
0.5,9,149.689238
-9.8,28,149.761758
-16.4,13,149.791758
3.1,6,149.806759
-18.3,17,151.130307
-3.1,14,151.165823
3.1,6,151.179822
-5.0,18,151.226995
-13.8,9,151.247997
0.5,10,151.273509
-31.5,15,151.315509
-14.2,8,151.334513
-0.5,11,151.360022
1.3,34,151.446026
6.2,27,151.51254
0.1,9,151.535544
-16.0,37,151.626055
-15.8,11,151.654571
2.1,7,151.673571
-17.4,26,151.736575
-25.4,11,152.850074
1.1,8,152.875081
2.1,29,152.945083
-11.8,7,152.961593
-5.1,17,153.007592
-1.0,14,153.042596
-17.4,14,153.08011
1.5,9,153.102109
-27.3,15,153.137115
1.6,33,153.220623
3.1,5,153.232624
-6.5,46,153.348145
-24.0,22,153.401655
4.1,5,153.418655
-17.2,40,154.775241
-16.2,10,154.799243
4.1,5,154.811242
-4.6,19,154.866765
-12.2,6,154.882765
1.1,7,154.899765
-2.4,14,154.935767
-1.1,13,154.969276
2.1,6,154.986277
-1.4,14,155.021276
-1.7,15,155.057793
4.1,5,155.084794
-40.3,35,155.178311
-2.7,15,155.218311
2.5,8,155.237318
-8.2,25,155.303991
-19.4,16,155.341997
3.1,6,155.35651
-31.5,33,156.533785
-8.7,29,156.608912
-0.7,13,156.645915
-11.0,32,156.724608
-20.0,18,156.777126
0.1,8,156.797126
-37.3,32,156.880645
10.0,19,156.933643
4.1,5,156.949648
-10.9,57,157.102683
-28.4,32,158.571006
2.1,6,158.585006
-1.5,34,158.67152
-3.3,17,158.71352
1.9,10,158.737525
-11.4,31,158.814039
-29.4,33,158.897554
-2.7,15,158.934554
-28.9,74,159.120581
2.4,36,160.901681
2.1,6,160.915681
-4.0,18,160.960196
-14.2,8,160.982196
2.1,6,160.998196
-4.6,20,161.0472
-8.9,24,161.108711
1.1,8,161.12771
-7.4,19,161.175224
-3.7,17,161.219223
1.5,8,161.238228
-7.0,21,161.289742
-9.9,25,161.352249
2.1,7,161.369253
-4.0,18,161.415255
-6.5,24,161.473768
1.5,8,161.494769
-7.2,24,162.408211
8.8,23,162.46974
-7.7,21,162.523738
-20.4,40,162.62327
-22.4,19,162.682795
4.1,5,162.696795
-9.6,24,162.766313
-22.4,19,162.811314
1.5,9,162.835313
-3.0,17,162.879827
-5.2,44,162.989343
2.1,6,163.007343
-40.5,31,164.331784
8.2,26,164.395298
0.5,9,164.4183
-6.0,19,164.467813
-9.3,30,164.545819
0.1,8,164.567333
-18.8,44,164.687849
0.8,31,164.766363
2.5,8,164.788363
-3.0,17,164.830363
-30.0,35,164.921088
-33.4,19,164.972606
1.7,28,166.220948
3.5,7,166.237949
3.1,6,166.251952
-2.0,15,166.288464
-2.9,18,166.335464
3.1,5,166.347468
-10.4,29,166.417978
-2.7,16,166.457495
3.1,6,166.471496
-19.0,39,166.570008
-11.5,29,166.641019
1.1,7,166.659527
-7.6,23,166.712528
-42.0,36,167.893951
2.1,6,167.908951
-5.0,26,167.974465
-12.2,6,167.991466
1.1,7,168.008465
-16.8,34,168.09198
-28.4,14,168.12698
1.1,8,168.145985
-11.0,24,168.207493
-6.7,19,168.254497
0.1,9,168.277009
-1.4,13,168.311009
-3.9,20,168.359521
0.1,8,168.378521
-15.2,38,168.475038
-27.4,13,168.510038
1.5,9,169.696383
-6.2,23,169.753386
-5.9,22,169.808904
1.1,7,169.825904
-2.3,33,169.921424
-22.6,22,169.985941
-1.1,12,170.01694
-6.2,22,170.070455
7.2,27,170.139455
3.1,6,170.153461
-14.0,34,170.239971
-6.5,24,170.298642
14.0,15,170.336643
-1.0,14,171.393447
-15.6,15,171.433447
-6.5,16,171.47297
-5.0,18,171.517971
-22.9,46,171.633488
2.5,8,171.654641
10.7,19,171.703151
-25.8,10,171.729151
2.5,8,171.748156
-0.4,13,171.785225
-15.2,9,171.808224
2.5,8,171.828225
-3.3,41,171.935741
-1.7,14,171.973255
3.1,6,171.989256
9.7,20,173.329556
-13.8,9,173.352568
3.1,6,173.367091
-5.4,17,173.409087
-3.3,17,173.454091
1.5,9,173.477602
-27.6,50,173.601119
14.6,13,173.634118
-1.5,11,173.663635
3.5,30,173.736634
11.4,19,173.78815
3.1,6,173.802149
-28.7,15,173.837149
-16.4,13,173.869664
4.1,5,173.886664
-30.1,15,173.921664
-12.2,6,173.936664
3.1,5,173.948668
2.7,27,175.375636
-2.4,37,175.470151
-2.7,16,175.507151
-2.6,18,175.555161
-27.6,27,175.620197
-3.5,14,175.657709
-3.1,37,175.747865
-8.1,27,175.81648
1.1,8,175.83548
-1.4,14,175.870527
-9.3,31,175.947531
3.1,6,177.005582
-15.2,32,177.0861
-4.5,14,177.123241
1.5,8,177.142241
-9.0,22,177.226261
-33.8,25,177.291775
-1.1,12,177.320775
-3.6,19,177.370287
-25.6,25,177.430387
-4.3,18,177.479424
-22.4,41,177.582942
-15.2,9,177.604942
-0.9,9,177.628942
-5.6,21,178.828026
-4.5,22,178.882079
-1.1,13,178.917079
-25.6,47,179.035127
-16.4,13,179.065646
-15.1,26,179.135556
-4.8,23,179.19407
-16.8,12,179.226066
-4.9,21,179.278095
-14.8,40,179.379134
1.7,13,179.413141
-1.9,10,179.439133
-41.1,33,180.781046
-11.8,7,180.802044
2.5,8,180.821044
-8.0,22,180.87536
-21.0,19,180.925361
-3.1,15,180.961879
-18.6,34,181.048884
-0.7,13,181.079396
-2.5,12,181.110396
-6.0,19,181.159402
-12.8,8,181.178914
-4.9,13,181.212079
-12.0,26,181.278597
-3.3,17,181.321492
38.9,13,181.3575
-6.2,22,182.430832
10.8,21,182.485872
1.1,7,182.502872
-9.6,32,182.583899
-5.3,20,182.629901
-10.5,20,182.682418
7.1,25,182.743418
-3.5,13,182.776938
-4.7,17,182.821938
-7.0,20,182.870844
-1.3,15,182.907843
-1.1,13,182.940843
-2.4,15,182.977902
-4.1,16,183.020903
-3.9,12,183.051907
-20.4,29,184.109223
