#{"t_start": 1718186694.25419, "env_id": "BattleModuleMagicTowerEnv_6x6"}
r,l,t
-9.1,11,181.16043
-40.0,55,181.298945
-9.1,31,181.37946
2.3,14,181.416459
-9.1,37,182.94552
-11.2,5,182.959519
3.1,9,182.99352
-32.1,54,183.136043
-14.4,11,183.165556
-9.5,10,183.191556
-20.4,23,183.251076
-13.2,7,183.271076
1.1,29,183.345595
-18.7,16,183.388788
-3.8,31,183.467306
-14.3,19,183.518306
-10.4,13,183.551826
-18.6,18,185.021371
-9.9,9,185.045888
13.2,26,185.114023
-13.4,29,185.192533
-6.9,6,185.207533
-15.5,7,185.225539
-4.6,36,185.319052
1.4,23,185.379571
-16.4,39,185.483089
-25.4,19,185.534095
6.1,6,185.549608
-28.8,37,185.646126
-13.2,7,185.664125
4.9,10,186.82238
-11.6,17,186.866895
-19.7,30,186.942417
-11.5,12,186.974417
-13.4,36,187.065935
-9.2,35,187.156453
7.1,5,187.168453
-9.4,12,187.201454
-7.1,29,187.27365
-8.9,8,187.29465
-11.0,15,187.333657
-30.2,57,188.815821
-16.1,18,188.86251
-19.4,29,188.936517
-11.2,5,188.95003
-2.7,19,188.99803
4.6,11,189.02603
-8.7,32,189.108548
-19.1,21,189.16206
-11.0,15,189.20206
5.5,8,189.22206
-6.5,20,189.273151
-3.6,22,189.330158
5.3,22,189.385671
-18.3,23,189.444191
-21.2,28,190.502501
-33.6,52,190.642532
1.9,13,190.674539
-0.4,16,190.718537
-1.1,23,190.779644
4.1,8,190.799642
-10.2,17,190.845163
-13.1,35,190.940165
-15.9,22,190.999673
-5.2,25,191.06677
-16.4,13,191.099771
-10.5,11,192.477559
-1.0,18,192.524559
-22.7,33,192.610074
-9.9,9,192.636079
-15.6,21,192.690592
-14.4,11,192.717593
-15.5,16,192.760111
-16.4,19,192.808111
-12.5,13,192.842117
-4.7,21,192.89663
-5.0,22,192.955332
-11.1,13,192.987331
-1.1,16,193.029339
-0.6,19,193.078852
-7.6,39,194.181502
-18.1,20,194.231507
2.6,13,194.266021
-21.5,29,194.342199
-7.9,27,194.414711
-5.2,25,194.479231
-8.0,38,194.578748
2.1,10,194.604749
-13.0,37,194.702267
-11.1,51,195.979971
4.1,8,196.000972
-32.3,28,196.074489
-34.4,38,196.171008
-6.9,6,196.187008
-10.4,13,196.219008
-8.5,9,196.242015
-6.9,6,196.259136
-1.6,20,196.311137
2.3,14,196.346657
-9.5,10,196.374657
-37.6,50,196.504162
-10.1,12,196.536165
-2.8,10,196.560671
0.0,17,196.628674
-42.7,105,198.286773
-9.9,9,198.309773
-20.9,21,198.36429
4.5,9,198.386481
5.1,7,198.407573
-18.2,25,198.471647
-12.2,6,198.487647
5.1,7,198.506647
-10.4,33,198.589161
-14.4,43,200.834277
7.1,5,200.848514
-12.4,15,200.884513
-29.3,38,200.982033
6.1,6,200.997034
-7.7,17,201.041036
-12.9,19,201.089546
6.1,6,201.104545
-21.2,28,201.17626
-25.8,21,201.22926
2.1,10,201.255778
-17.8,26,201.321778
-14.8,10,201.346784
-8.9,8,201.368296
4.6,11,201.398296
-22.4,38,202.609818
5.1,7,202.628818
-21.9,54,202.765854
2.5,11,202.792853
-9.1,11,202.822856
-20.0,24,202.885373
-11.2,5,202.898374
2.5,11,202.928374
-6.4,29,203.001891
-12.8,27,203.072412
-9.5,10,203.097412
-18.5,10,203.122412
1.5,12,203.15358
-17.1,19,203.20358
-30.4,37,204.76707
-12.2,6,204.78307
5.1,7,204.802069
-4.4,20,204.853589
-14.8,29,204.925589
-5.9,5,204.938593
8.4,28,205.014108
-30.6,37,205.109797
-10.5,11,205.138802
-33.9,34,205.225314
-12.2,6,205.240319
6.5,7,205.259834
-19.4,29,205.34784
-7.1,29,206.515552
-8.5,9,206.53956
1.8,18,206.587104
-12.9,19,206.637107
-10.5,11,206.663617
-0.4,16,206.704618
-25.5,33,206.789137
-11.5,25,206.858654
4.0,13,206.891654
-11.8,7,206.910654
-7.9,7,206.930655
-8.0,25,206.995173
-21.4,25,207.059685
7.2,13,207.092684
-15.4,18,207.139688
-11.2,5,207.153207
-8.5,9,208.198582
-0.6,19,208.247586
-13.2,7,208.265095
-0.5,14,208.302096
-12.5,46,208.419147
-14.2,8,208.438153
6.1,6,208.453667
-16.6,22,208.511666
-21.0,16,208.552185
-13.5,14,208.588186
-13.5,27,208.657704
-24.9,38,208.756225
3.1,9,208.778225
-3.1,31,210.16749
-5.7,22,210.222487
-10.5,11,210.250998
-0.8,33,210.333004
-14.1,16,210.374521
4.1,8,210.396522
-24.9,25,210.458035
-6.1,28,210.531036
-7.9,7,210.548039
-23.1,16,210.589551
-29.1,38,210.686074
-8.5,9,210.709075
-15.2,22,210.765588
-2.7,37,211.942318
1.5,12,211.97283
-1.6,20,212.025011
-13.2,7,212.042016
2.5,11,212.071528
-0.2,20,212.120528
-17.8,10,212.147535
4.1,8,212.170049
-14.4,37,212.262567
-20.6,20,212.314566
3.9,11,212.342573
-9.4,12,212.374086
-37.9,48,212.522605
-8.9,8,212.545611
-15.0,19,213.954091
-13.4,10,213.978091
-6.9,6,213.993091
-15.6,21,214.047098
-17.9,21,214.102609
6.1,6,214.117608
-0.6,19,214.169128
-23.1,32,214.250132
5.1,7,214.268646
-16.0,20,214.320646
1.7,16,214.362164
-17.7,21,214.416164
-3.4,44,214.529681
-15.2,6,214.544688
-12.1,14,214.582202
-22.2,26,215.927543
-21.0,16,215.97006
-11.5,12,216.00006
-22.0,33,216.08558
-27.1,43,216.196265
6.5,7,216.213264
-41.6,54,216.35179
-3.2,29,216.426303
-5.9,5,216.439309
-2.2,40,217.910702
-20.7,76,218.103736
-8.9,8,218.125248
3.6,12,218.155765
-17.2,18,218.201764
-7.5,8,218.221764
-1.9,27,218.292285
-2.3,20,218.342291
-5.9,5,218.356803
-4.2,24,218.418802
-14.4,11,218.445809
-23.0,18,218.494323
-46.2,60,220.471846
-36.9,57,220.617363
7.1,5,220.629364
-13.8,22,220.685884
-1.6,26,220.75189
3.1,9,220.774404
-25.7,30,220.863919
-30.3,32,220.947925
-9.1,11,220.977436
-6.0,23,221.035435
-1.4,37,222.605746
5.1,7,222.625746
-6.8,28,222.698263
-15.0,32,222.779781
-7.9,7,222.79978
-34.6,37,222.891932
-18.9,25,222.96164
-19.5,20,223.01564
-22.2,29,223.090158
-26.5,34,223.180678
