#{"t_start": 1717570021.8261635, "env_id": "BattleModuleMagicTowerEnv_6x6"}
r,l,t
-11.3,19,209.874216
10.7,31,209.953219
12.1,6,209.967728
-13.5,17,210.010728
2.4,35,210.096245
-10.5,11,210.125245
-9.3,17,210.168758
4.9,16,210.206758
12.1,6,210.223757
-16.3,27,210.290272
-36.3,64,210.452975
-10.5,11,212.023823
5.4,37,212.11734
-29.1,45,212.229858
-5.9,5,212.241858
-6.1,11,212.270371
7.8,24,212.330371
-8.9,8,212.349375
-12.1,53,212.480922
7.1,18,212.525923
-7.9,7,212.542923
11.4,25,212.607436
-29.5,37,214.023653
10.1,8,214.044652
-17.2,24,214.103172
-2.8,43,214.207701
-10.9,10,214.233696
-9.4,12,214.265211
-29.0,46,214.378747
11.5,8,214.404748
-11.0,31,214.483255
-18.2,28,214.553469
3.3,19,214.60299
-22.0,26,215.900999
-18.2,19,215.950003
-7.9,7,215.966514
-25.3,24,216.028514
-9.2,48,216.148037
-8.1,10,216.171546
-16.0,20,216.221547
4.7,19,216.271063
11.5,8,216.290064
-10.9,20,216.340068
-15.4,31,216.416597
10.5,9,216.440596
10.6,11,216.469122
-21.6,21,217.812082
-8.5,9,217.834082
10.7,19,217.880614
-12.9,19,217.928614
10.5,9,217.950623
-15.4,18,217.996138
-15.8,27,218.062144
-8.9,8,218.081176
5.2,22,218.137181
-7.8,22,218.190712
-10.9,10,218.216712
-15.4,34,218.300241
-23.9,30,218.375751
-6.9,6,218.390752
14.9,12,218.418752
-13.4,10,219.470548
11.1,7,219.489547
-12.4,15,219.525548
-39.8,42,219.629078
12.1,6,219.646073
-0.9,39,219.740587
-20.5,28,219.812101
6.0,23,219.868615
9.0,14,219.903614
-10.6,22,219.95762
-8.9,8,219.979136
3.8,33,220.061142
-16.9,32,221.334559
12.1,6,221.351566
10.6,11,221.379075
-20.4,69,221.548128
12.1,6,221.563132
7.4,17,221.605644
-53.5,68,221.781675
3.5,16,221.822676
